Month,Activity,Modality,Entity,Woreda,FDP_ID,FDP/Site Name,Checklist Type,Required Count,Latitude,Longitude,GPS,Achieved,Gap,Completion %,Status,Visited Status
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-014,Kelafo FDP 14,Partner Performance Monitoring,1,5.643598,44.174001,"5.643598, 44.174001",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-015,Kelafo FDP 15,Beneficiary Contact Monitoring,6,5.595896,44.228127,"5.595896, 44.228127",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-015,Kelafo FDP 15,Food Basket Monitoring,6,5.595896,44.228127,"5.595896, 44.228127",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-015,Kelafo FDP 15,Warehouse Monitoring,1,5.595896,44.228127,"5.595896, 44.228127",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-015,Kelafo FDP 15,Distribution Observation,1,5.595896,44.228127,"5.595896, 44.228127",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-015,Kelafo FDP 15,Partner Performance Monitoring,1,5.595896,44.228127,"5.595896, 44.228127",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-016,Kelafo FDP 16,Beneficiary Contact Monitoring,6,5.727549,44.128463,"5.727549, 44.128463",3,3,0.5,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-016,Kelafo FDP 16,Food Basket Monitoring,6,5.727549,44.128463,"5.727549, 44.128463",3,3,0.5,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-016,Kelafo FDP 16,Warehouse Monitoring,1,5.727549,44.128463,"5.727549, 44.128463",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-016,Kelafo FDP 16,Distribution Observation,1,5.727549,44.128463,"5.727549, 44.128463",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-016,Kelafo FDP 16,Partner Performance Monitoring,1,5.727549,44.128463,"5.727549, 44.128463",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-017,Kelafo FDP 17,Beneficiary Contact Monitoring,6,5.62664,44.172771,"5.62664, 44.172771",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-017,Kelafo FDP 17,Food Basket Monitoring,6,5.62664,44.172771,"5.62664, 44.172771",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-017,Kelafo FDP 17,Warehouse Monitoring,1,5.62664,44.172771,"5.62664, 44.172771",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-017,Kelafo FDP 17,Distribution Observation,1,5.62664,44.172771,"5.62664, 44.172771",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-017,Kelafo FDP 17,Partner Performance Monitoring,1,5.62664,44.172771,"5.62664, 44.172771",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-018,Kelafo FDP 18,Beneficiary Contact Monitoring,6,5.695158,44.075023,"5.695158, 44.075023",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-018,Kelafo FDP 18,Food Basket Monitoring,6,5.695158,44.075023,"5.695158, 44.075023",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-018,Kelafo FDP 18,Warehouse Monitoring,1,5.695158,44.075023,"5.695158, 44.075023",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-018,Kelafo FDP 18,Distribution Observation,1,5.695158,44.075023,"5.695158, 44.075023",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-018,Kelafo FDP 18,Partner Performance Monitoring,1,5.695158,44.075023,"5.695158, 44.075023",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-019,Kelafo FDP 19,Beneficiary Contact Monitoring,6,5.620861,44.199756,"5.620861, 44.199756",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-019,Kelafo FDP 19,Food Basket Monitoring,6,5.620861,44.199756,"5.620861, 44.199756",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-019,Kelafo FDP 19,Warehouse Monitoring,1,5.620861,44.199756,"5.620861, 44.199756",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-019,Kelafo FDP 19,Distribution Observation,1,5.620861,44.199756,"5.620861, 44.199756",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-019,Kelafo FDP 19,Partner Performance Monitoring,1,5.620861,44.199756,"5.620861, 44.199756",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-020,Kelafo FDP 20,Beneficiary Contact Monitoring,6,5.57562,44.111153,"5.57562, 44.111153",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-020,Kelafo FDP 20,Food Basket Monitoring,6,5.57562,44.111153,"5.57562, 44.111153",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-020,Kelafo FDP 20,Warehouse Monitoring,1,5.57562,44.111153,"5.57562, 44.111153",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-020,Kelafo FDP 20,Distribution Observation,1,5.57562,44.111153,"5.57562, 44.111153",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-020,Kelafo FDP 20,Partner Performance Monitoring,1,5.57562,44.111153,"5.57562, 44.111153",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-001,Duhun FDP 01,TSFP Centre-Level Monitoring,1,7.920234,42.569055,"7.920234, 42.569055",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-001,Duhun FDP 01,Beneficiary Contact Monitoring,2,7.920234,42.569055,"7.920234, 42.569055",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-001,Duhun FDP 01,TSFP Food Basket / Ration Verification,2,7.920234,42.569055,"7.920234, 42.569055",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-001,Duhun FDP 01,Distribution Observation,1,7.920234,42.569055,"7.920234, 42.569055",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-001,Duhun FDP 01,Warehouse / Store Monitoring,1,7.920234,42.569055,"7.920234, 42.569055",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-001,Duhun FDP 01,Partner Performance Monitoring,1,7.920234,42.569055,"7.920234, 42.569055",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-002,Duhun FDP 02,TSFP Centre-Level Monitoring,1,7.843273,42.562054,"7.843273, 42.562054",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-002,Duhun FDP 02,Beneficiary Contact Monitoring,2,7.843273,42.562054,"7.843273, 42.562054",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-002,Duhun FDP 02,TSFP Food Basket / Ration Verification,2,7.843273,42.562054,"7.843273, 42.562054",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-002,Duhun FDP 02,Distribution Observation,1,7.843273,42.562054,"7.843273, 42.562054",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-002,Duhun FDP 02,Warehouse / Store Monitoring,1,7.843273,42.562054,"7.843273, 42.562054",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-002,Duhun FDP 02,Partner Performance Monitoring,1,7.843273,42.562054,"7.843273, 42.562054",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-003,Duhun FDP 03,TSFP Centre-Level Monitoring,1,7.857891,42.628916,"7.857891, 42.628916",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-003,Duhun FDP 03,Beneficiary Contact Monitoring,2,7.857891,42.628916,"7.857891, 42.628916",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-003,Duhun FDP 03,TSFP Food Basket / Ration Verification,2,7.857891,42.628916,"7.857891, 42.628916",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-003,Duhun FDP 03,Distribution Observation,1,7.857891,42.628916,"7.857891, 42.628916",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-003,Duhun FDP 03,Warehouse / Store Monitoring,1,7.857891,42.628916,"7.857891, 42.628916",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-003,Duhun FDP 03,Partner Performance Monitoring,1,7.857891,42.628916,"7.857891, 42.628916",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-004,Duhun FDP 04,TSFP Centre-Level Monitoring,1,7.908045,42.611341,"7.908045, 42.611341",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-004,Duhun FDP 04,Beneficiary Contact Monitoring,2,7.908045,42.611341,"7.908045, 42.611341",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-004,Duhun FDP 04,TSFP Food Basket / Ration Verification,2,7.908045,42.611341,"7.908045, 42.611341",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-004,Duhun FDP 04,Distribution Observation,1,7.908045,42.611341,"7.908045, 42.611341",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-004,Duhun FDP 04,Warehouse / Store Monitoring,1,7.908045,42.611341,"7.908045, 42.611341",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-004,Duhun FDP 04,Partner Performance Monitoring,1,7.908045,42.611341,"7.908045, 42.611341",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-005,Duhun FDP 05,TSFP Centre-Level Monitoring,1,7.949055,42.539307,"7.949055, 42.539307",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-005,Duhun FDP 05,Beneficiary Contact Monitoring,2,7.949055,42.539307,"7.949055, 42.539307",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-005,Duhun FDP 05,TSFP Food Basket / Ration Verification,2,7.949055,42.539307,"7.949055, 42.539307",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-005,Duhun FDP 05,Distribution Observation,1,7.949055,42.539307,"7.949055, 42.539307",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-005,Duhun FDP 05,Warehouse / Store Monitoring,1,7.949055,42.539307,"7.949055, 42.539307",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-005,Duhun FDP 05,Partner Performance Monitoring,1,7.949055,42.539307,"7.949055, 42.539307",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-006,Duhun FDP 06,TSFP Centre-Level Monitoring,1,7.80368,42.48685,"7.80368, 42.48685",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-006,Duhun FDP 06,Beneficiary Contact Monitoring,2,7.80368,42.48685,"7.80368, 42.48685",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-006,Duhun FDP 06,TSFP Food Basket / Ration Verification,2,7.80368,42.48685,"7.80368, 42.48685",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-006,Duhun FDP 06,Distribution Observation,1,7.80368,42.48685,"7.80368, 42.48685",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-006,Duhun FDP 06,Warehouse / Store Monitoring,1,7.80368,42.48685,"7.80368, 42.48685",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-006,Duhun FDP 06,Partner Performance Monitoring,1,7.80368,42.48685,"7.80368, 42.48685",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-007,Duhun FDP 07,TSFP Centre-Level Monitoring,1,7.804265,42.512999,"7.804265, 42.512999",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-007,Duhun FDP 07,Beneficiary Contact Monitoring,2,7.804265,42.512999,"7.804265, 42.512999",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-007,Duhun FDP 07,TSFP Food Basket / Ration Verification,2,7.804265,42.512999,"7.804265, 42.512999",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-007,Duhun FDP 07,Distribution Observation,1,7.804265,42.512999,"7.804265, 42.512999",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-007,Duhun FDP 07,Warehouse / Store Monitoring,1,7.804265,42.512999,"7.804265, 42.512999",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-007,Duhun FDP 07,Partner Performance Monitoring,1,7.804265,42.512999,"7.804265, 42.512999",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-008,Duhun FDP 08,TSFP Centre-Level Monitoring,1,7.886856,42.486812,"7.886856, 42.486812",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-008,Duhun FDP 08,Beneficiary Contact Monitoring,2,7.886856,42.486812,"7.886856, 42.486812",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-008,Duhun FDP 08,TSFP Food Basket / Ration Verification,2,7.886856,42.486812,"7.886856, 42.486812",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-008,Duhun FDP 08,Distribution Observation,1,7.886856,42.486812,"7.886856, 42.486812",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-008,Duhun FDP 08,Warehouse / Store Monitoring,1,7.886856,42.486812,"7.886856, 42.486812",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-008,Duhun FDP 08,Partner Performance Monitoring,1,7.886856,42.486812,"7.886856, 42.486812",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-009,Duhun FDP 09,TSFP Centre-Level Monitoring,1,7.835265,42.497664,"7.835265, 42.497664",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-009,Duhun FDP 09,Beneficiary Contact Monitoring,2,7.835265,42.497664,"7.835265, 42.497664",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-009,Duhun FDP 09,TSFP Food Basket / Ration Verification,2,7.835265,42.497664,"7.835265, 42.497664",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-009,Duhun FDP 09,Distribution Observation,1,7.835265,42.497664,"7.835265, 42.497664",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-009,Duhun FDP 09,Warehouse / Store Monitoring,1,7.835265,42.497664,"7.835265, 42.497664",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-009,Duhun FDP 09,Partner Performance Monitoring,1,7.835265,42.497664,"7.835265, 42.497664",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-010,Duhun FDP 10,TSFP Centre-Level Monitoring,1,7.763646,42.604229,"7.763646, 42.604229",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-010,Duhun FDP 10,Beneficiary Contact Monitoring,2,7.763646,42.604229,"7.763646, 42.604229",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-010,Duhun FDP 10,TSFP Food Basket / Ration Verification,2,7.763646,42.604229,"7.763646, 42.604229",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-010,Duhun FDP 10,Distribution Observation,1,7.763646,42.604229,"7.763646, 42.604229",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-010,Duhun FDP 10,Warehouse / Store Monitoring,1,7.763646,42.604229,"7.763646, 42.604229",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Duhun,NUT-DUHU-010,Duhun FDP 10,Partner Performance Monitoring,1,7.763646,42.604229,"7.763646, 42.604229",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-001,Fik FDP 01,TSFP Centre-Level Monitoring,1,8.127419,42.219694,"8.127419, 42.219694",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-001,Fik FDP 01,Beneficiary Contact Monitoring,2,8.127419,42.219694,"8.127419, 42.219694",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-001,Fik FDP 01,TSFP Food Basket / Ration Verification,2,8.127419,42.219694,"8.127419, 42.219694",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-001,Fik FDP 01,Distribution Observation,1,8.127419,42.219694,"8.127419, 42.219694",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-001,Fik FDP 01,Warehouse / Store Monitoring,1,8.127419,42.219694,"8.127419, 42.219694",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-001,Fik FDP 01,Partner Performance Monitoring,1,8.127419,42.219694,"8.127419, 42.219694",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-002,Fik FDP 02,TSFP Centre-Level Monitoring,1,8.102049,42.272763,"8.102049, 42.272763",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-002,Fik FDP 02,Beneficiary Contact Monitoring,2,8.102049,42.272763,"8.102049, 42.272763",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-002,Fik FDP 02,TSFP Food Basket / Ration Verification,2,8.102049,42.272763,"8.102049, 42.272763",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-002,Fik FDP 02,Distribution Observation,1,8.102049,42.272763,"8.102049, 42.272763",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-002,Fik FDP 02,Warehouse / Store Monitoring,1,8.102049,42.272763,"8.102049, 42.272763",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-002,Fik FDP 02,Partner Performance Monitoring,1,8.102049,42.272763,"8.102049, 42.272763",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-003,Fik FDP 03,TSFP Centre-Level Monitoring,1,8.171898,42.209424,"8.171898, 42.209424",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-003,Fik FDP 03,Beneficiary Contact Monitoring,2,8.171898,42.209424,"8.171898, 42.209424",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-003,Fik FDP 03,TSFP Food Basket / Ration Verification,2,8.171898,42.209424,"8.171898, 42.209424",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-003,Fik FDP 03,Distribution Observation,1,8.171898,42.209424,"8.171898, 42.209424",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-003,Fik FDP 03,Warehouse / Store Monitoring,1,8.171898,42.209424,"8.171898, 42.209424",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-003,Fik FDP 03,Partner Performance Monitoring,1,8.171898,42.209424,"8.171898, 42.209424",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-004,Fik FDP 04,TSFP Centre-Level Monitoring,1,8.176966,42.299562,"8.176966, 42.299562",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-004,Fik FDP 04,Beneficiary Contact Monitoring,2,8.176966,42.299562,"8.176966, 42.299562",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-004,Fik FDP 04,TSFP Food Basket / Ration Verification,2,8.176966,42.299562,"8.176966, 42.299562",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-004,Fik FDP 04,Distribution Observation,1,8.176966,42.299562,"8.176966, 42.299562",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-004,Fik FDP 04,Warehouse / Store Monitoring,1,8.176966,42.299562,"8.176966, 42.299562",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-004,Fik FDP 04,Partner Performance Monitoring,1,8.176966,42.299562,"8.176966, 42.299562",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-005,Fik FDP 05,TSFP Centre-Level Monitoring,1,8.081079,42.319443,"8.081079, 42.319443",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-005,Fik FDP 05,Beneficiary Contact Monitoring,2,8.081079,42.319443,"8.081079, 42.319443",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-005,Fik FDP 05,TSFP Food Basket / Ration Verification,2,8.081079,42.319443,"8.081079, 42.319443",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-005,Fik FDP 05,Distribution Observation,1,8.081079,42.319443,"8.081079, 42.319443",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-005,Fik FDP 05,Warehouse / Store Monitoring,1,8.081079,42.319443,"8.081079, 42.319443",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-005,Fik FDP 05,Partner Performance Monitoring,1,8.081079,42.319443,"8.081079, 42.319443",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Fik,NUT-FIK-006,Fik FDP 06,TSFP Centre-Level Monitoring,1,8.100331,42.332512,"8.100331, 42.332512",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Fik,NUT-FIK-006,Fik FDP 06,Beneficiary Contact Monitoring,2,8.100331,42.332512,"8.100331, 42.332512",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Fik,NUT-FIK-006,Fik FDP 06,TSFP Food Basket / Ration Verification,2,8.100331,42.332512,"8.100331, 42.332512",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Fik,NUT-FIK-006,Fik FDP 06,Distribution Observation,1,8.100331,42.332512,"8.100331, 42.332512",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Fik,NUT-FIK-006,Fik FDP 06,Warehouse / Store Monitoring,1,8.100331,42.332512,"8.100331, 42.332512",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Fik,NUT-FIK-006,Fik FDP 06,Partner Performance Monitoring,1,8.100331,42.332512,"8.100331, 42.332512",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-007,Fik FDP 07,TSFP Centre-Level Monitoring,1,8.123494,42.280174,"8.123494, 42.280174",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-007,Fik FDP 07,Beneficiary Contact Monitoring,2,8.123494,42.280174,"8.123494, 42.280174",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-007,Fik FDP 07,TSFP Food Basket / Ration Verification,2,8.123494,42.280174,"8.123494, 42.280174",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-007,Fik FDP 07,Distribution Observation,1,8.123494,42.280174,"8.123494, 42.280174",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-007,Fik FDP 07,Warehouse / Store Monitoring,1,8.123494,42.280174,"8.123494, 42.280174",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-007,Fik FDP 07,Partner Performance Monitoring,1,8.123494,42.280174,"8.123494, 42.280174",1,0,1.0,Complete,Visited
